PhysID,ITM_1,ITM_2,ITM_3,ITM_4,ITM_5,ITM_6,ITM_7
1164566964,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CO,,,
1164567996,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_MS,TRAMADOL,,
1164570172,GENDER_F,HYDROCODONE,SPCLTY_Rheumatology,STATE_WY,,,
1164571162,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_GA,,,
1164580429,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_OR,TRAMADOL,,
1164581815,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CA,TRAMADOL
1164583001,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_MS,,,
1164585766,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Rheumatology,STATE_FL,TRAMADOL
1164589982,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_ID,,,
1164592671,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_SC,TRAMADOL,
1164595450,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MD,TRAMADOL,
1164598629,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_CO,,,
1164599072,GENDER_M,HYDROCODONE,SPCLTY_Otolaryngology,STATE_CA,,,
1164599825,GENDER_M,HYDROCODONE,SPCLTY_Specialist,STATE_AL,TRAMADOL,,
1164601316,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_OH,,,
1164604195,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,,,
1164611000,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_AZ,TRAMADOL
1164612024,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_CA,,,
1164619524,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_PA,,,
1164626735,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_TX,TRAMADOL,,
1164632881,GENDER_F,SPCLTY_Internal Medicine,STATE_GA,TRAMADOL,,,
1164633111,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_MO,TRAMADOL,,
1164637658,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_IN,,,
1164643011,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_AR,,,
1164645636,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_CA,,
1164650107,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_IL,,,
1164651386,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_SC,TRAMADOL,
1164652467,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_NY,,,
1164657557,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MI,TRAMADOL
1164664173,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopaedic Surgery,STATE_VA,,
1164673893,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_TX,,,
1164687539,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_OH,,,
1164688099,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,TRAMADOL,,
1164689469,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_FL,,,
1164689840,GENDER_M,OXYCODONE,SPCLTY_Rheumatology,STATE_PA,TRAMADOL,,
1164694212,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_WI,TRAMADOL,,
1164701389,GENDER_M,HYDROCODONE,SPCLTY_Student in an Organiz,STATE_OH,,,
1164712071,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_MA,TRAMADOL,,
1164712931,GENDER_F,OXYCODONE,SPCLTY_Student in an Organiz,STATE_WA,,,
1164717211,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_TX,,,
1164717930,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL,
1164726279,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_OK,TRAMADOL,,
1164741484,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_KS,,,
1164757779,GENDER_M,SPCLTY_Nurse Practitioner,STATE_MA,TRAMADOL,,,
1164761003,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_RI,TRAMADOL,
1164765277,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Student in an Organiz,STATE_OH,,
1164771002,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_TX,TRAMADOL,,
1164778304,GENDER_F,SPCLTY_Nurse Practitioner,STATE_WV,TRAMADOL,,,
1164784377,GENDER_M,SPCLTY_Family Practice,STATE_IN,TRAMADOL,,,
1164784450,GENDER_M,HYDROCODONE,SPCLTY_Gynecological/Oncolog,STATE_TX,,,
1164790671,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_CA,,
1164790721,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_TX,TRAMADOL,,
1164861944,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_IN,,,
1174500052,GENDER_M,SPCLTY_Internal Medicine,STATE_CT,TRAMADOL,,,
1174500540,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Anesthesiology,STATE_TX,TRAMADOL
1174501381,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_MD,,
1174502314,GENDER_M,HYDROCODONE,SPCLTY_Cardiac Surgery,STATE_GA,,,
1174505275,GENDER_M,OXYCODONE,SPCLTY_Internal Medicine,STATE_NY,,,
1174505887,GENDER_M,HYDROCODONE,SPCLTY_Neurosurgery,STATE_TX,TRAMADOL,,
1174506604,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_OR,TRAMADOL
1174506794,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_TN,,,
1174507800,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Rheumatology,STATE_AL,TRAMADOL
1174509103,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_CA,TRAMADOL,,
1174509376,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_NH,TRAMADOL,
1174512008,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_NM,TRAMADOL
1174512263,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Rheumatology,STATE_AZ,TRAMADOL
1174512651,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,,,
1174512685,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CA,TRAMADOL
1174515084,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physical Medicine and,STATE_MI,TRAMADOL
1174515381,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physical Medicine and,STATE_MI,TRAMADOL,
1174516520,GENDER_M,HYDROCODONE,SPCLTY_Hematology/Oncology,STATE_IL,,,
1174516686,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_VA,,,
1174516751,GENDER_M,HYDROCODONE,SPCLTY_Geriatric Medicine,STATE_IN,TRAMADOL,,
1174518120,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_FL,TRAMADOL,,
1174519441,GENDER_M,HYDROCODONE,SPCLTY_Cardiac Surgery,STATE_FL,,,
1174521629,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_PA,TRAMADOL,
1174522148,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_IL,
1174522379,GENDER_M,HYDROCODONE,SPCLTY_Podiatry,STATE_IL,,,
1174524052,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Geriatric Medicine,STATE_OR,TRAMADOL
1174527972,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Anesthesiology,STATE_KS,TRAMADOL
1174529531,GENDER_M,HYDROCODONE,SPCLTY_Psychiatry & Neurolog,STATE_TX,,,
1174533137,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_RI,TRAMADOL,
1174533319,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_CA,,,
1174533673,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_IL,,,
1174535082,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Neurology,STATE_NC,TRAMADOL,
1174536726,GENDER_F,SPCLTY_Family Practice,STATE_CA,TRAMADOL,,,
1174540694,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_CT,TRAMADOL
1174543532,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_MD,TRAMADOL
1174543540,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL,
1174544787,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_NV,,,
1174545230,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_TX,,,
1174546287,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_SC,TRAMADOL,
1174547152,GENDER_M,OXYCODONE,SPCLTY_Dentist,STATE_NY,,,
1174550016,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_OH,TRAMADOL,
1174552012,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_MD,,,
1174555080,GENDER_F,OXYCODONE,SPCLTY_Internal Medicine,STATE_FL,,,
1174555742,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_IL,TRAMADOL,,
1174557854,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_OH,TRAMADOL
1174558829,GENDER_M,SPCLTY_Internal Medicine,STATE_FL,TRAMADOL,,,
1174561195,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_WI,,,
1174562888,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_OH,TRAMADOL,,
1174563449,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_FL,TRAMADOL,
1174565089,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Medical Oncology,STATE_TX,,
1174565527,GENDER_M,SPCLTY_Gastroenterology,STATE_CA,TRAMADOL,,,
1174566160,GENDER_M,HYDROCODONE,SPCLTY_Pulmonary Disease,STATE_TX,TRAMADOL,,
1174566756,GENDER_M,OXYCODONE,SPCLTY_Urology,STATE_MD,,,
1174567168,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_GA,TRAMADOL,,
1174569081,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_NY,,,
1174570998,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_LA,,,
1174573976,GENDER_M,HYDROCODONE,SPCLTY_Oral Surgery (dentist,STATE_NY,,,
1174574677,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_OR,TRAMADOL
1174574800,GENDER_F,HYDROCODONE,SPCLTY_Ophthalmology,STATE_SD,,,
1174582233,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_LA,TRAMADOL,,
1174583132,GENDER_M,HYDROCODONE,SPCLTY_General Practice,STATE_MI,,,
1174584692,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_NC,TRAMADOL,
1174585855,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_NJ,TRAMADOL,
1174587232,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_PA,TRAMADOL,
1174588941,GENDER_F,HYDROCODONE,SPCLTY_Dentist,STATE_AZ,,,
1174593164,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Neurosurgery,STATE_VA,TRAMADOL,
1174594881,GENDER_M,OXYCODONE,SPCLTY_Otolaryngology,STATE_WA,,,
1174597314,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_GA,,,
1174598742,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MA,TRAMADOL
1174601066,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CA,TRAMADOL,
1174603864,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_NC,,,
1174608210,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MT,TRAMADOL,
1174610430,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_WA,,
1174619282,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_CA,TRAMADOL,,
1174621726,GENDER_M,SPCLTY_Physician Assistant,STATE_WV,TRAMADOL,,,
1174622708,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL
1174623862,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_IL,,,
1174626097,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL,
1174629422,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_NY,TRAMADOL,,
1174633093,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_TN,,,
1174633622,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_NY,TRAMADOL
1174635536,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MD,TRAMADOL
1174639249,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_IN,TRAMADOL
1174639751,GENDER_F,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_NY,,,
1174639983,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Plastic and Reconstru,STATE_NC,TRAMADOL,
1174644538,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_TN,TRAMADOL,
1174646202,FENTANYL,GENDER_M,SPCLTY_Family Practice,STATE_PR,TRAMADOL,,
1174657456,GENDER_F,SPCLTY_Nurse Practitioner,STATE_FL,TRAMADOL,,,
1174664676,GENDER_F,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_NE,,,
1174671283,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_ID,,,
1174673248,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_FL,,,
1174682637,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_IL,TRAMADOL,
1174689335,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_CA,,,
1174690358,GENDER_M,HYDROCODONE,SPCLTY_General Practice,STATE_FL,,,
1174694673,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MI,TRAMADOL
1174696827,GENDER_F,SPCLTY_Internal Medicine,STATE_PR,TRAMADOL,,,
1174698542,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Practice,STATE_MA,TRAMADOL
1174702021,FENTANYL,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_IL,TRAMADOL,
1174712624,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_CA,TRAMADOL,
1174715304,GENDER_M,HYDROCODONE,SPCLTY_Plastic and Reconstru,STATE_WI,,,
1174724058,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_CA,TRAMADOL,,
1174724207,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_IN,TRAMADOL,,
1174726582,GENDER_F,OXYCODONE,SPCLTY_Addiction Medicine,STATE_CO,,,
1174729560,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,TRAMADOL,,
1174733521,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_NY,,,
1174734255,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_VA,,,
1174737225,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_CA,TRAMADOL,
1174739445,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_PA,TRAMADOL,
1174744072,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL,,
1174744817,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_KY,TRAMADOL,,
1174747828,GENDER_M,HYDROCODONE,SPCLTY_Otolaryngology,STATE_HI,,,
1174756365,GENDER_M,SPCLTY_Internal Medicine,STATE_TX,TRAMADOL,,,
1174756696,GENDER_M,OXYCODONE,SPCLTY_Radiation Oncology,STATE_WI,,,
1174769954,GENDER_F,OXYCODONE,SPCLTY_General Practice,STATE_PR,TRAMADOL,,
1174772982,FENTANYL,GENDER_M,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_NY,,
1174776611,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Radiation Oncology,STATE_AL,,
1174786297,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Rheumatology,STATE_NJ,TRAMADOL,
1174789077,GENDER_F,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_MA,,,
1174798300,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_NV,,,
1174810972,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,,,
1174814149,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL,
1174828016,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_OK,,,
1174834378,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_MO,,,
1174842439,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_OH,TRAMADOL,
1174842918,GENDER_M,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_TX,,,
1174843262,GENDER_F,SPCLTY_Nurse Practitioner,STATE_OH,TRAMADOL,,,
1174863963,GENDER_F,SPCLTY_Nurse Practitioner,STATE_AL,TRAMADOL,,,
1174864482,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_FL,,
1174868095,GENDER_M,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_CT,TRAMADOL,,
1174870877,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_OH,TRAMADOL,
1174892905,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_UT,TRAMADOL
1174895254,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_NC,TRAMADOL,,
1174895502,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_MO,,,
1174935753,GENDER_F,HYDROCODONE,SPCLTY_General Practice,STATE_NJ,,,
1174955900,FENTANYL,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_WI,TRAMADOL,
1174956478,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_GA,TRAMADOL,,
1184050460,GENDER_F,SPCLTY_Nurse Practitioner,STATE_MD,TRAMADOL,,,
1184051344,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CT,,,
1184062234,GENDER_F,SPCLTY_Nurse Practitioner,STATE_SD,TRAMADOL,,,
1184066433,GENDER_M,SPCLTY_Physician Assistant,STATE_FL,TRAMADOL,,,
1184066938,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CA,,,
1184605966,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_KY,TRAMADOL
1184609570,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MA,,
1184612673,GENDER_M,OXYCODONE,SPCLTY_General Surgery,STATE_PA,,,
1184613929,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_AR,,
1184615924,GENDER_M,SPCLTY_General Practice,STATE_PR,TRAMADOL,,,
1184617268,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_OH,TRAMADOL,
1184623241,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_AL,TRAMADOL
1184624769,GENDER_F,HYDROCODONE,SPCLTY_Urology,STATE_CA,,,
1184624819,GENDER_M,HYDROCODONE,SPCLTY_Vascular Surgery,STATE_IL,,,
1184626749,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,TRAMADOL,,
1184627838,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_LA,TRAMADOL,
1184628927,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Cardiology,STATE_CA,TRAMADOL,
1184631632,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_IL,TRAMADOL
1184636037,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_UT,,
1184638702,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_GA,TRAMADOL
1184645673,GENDER_F,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_AZ,,,
1184651465,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_OH,TRAMADOL
1184651838,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_FL,TRAMADOL,
1184658528,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_CT,TRAMADOL,,
1184660490,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_MI,TRAMADOL,
1184660979,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_GA,,,
1184663163,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_TX,,,
1184663395,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_PA,TRAMADOL,
1184665580,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Cardiology,STATE_MS,TRAMADOL,
1184666034,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_GA,,,
1184666547,GENDER_M,HYDROCODONE,SPCLTY_Gastroenterology,STATE_CA,,,
1184667842,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL
1184668535,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_AL,TRAMADOL,
1184671877,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Urology,STATE_MA,TRAMADOL,
1184672164,GENDER_F,OXYCODONE,SPCLTY_Nephrology,STATE_FL,TRAMADOL,,
1184673782,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_SC,,,
1184675332,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_TN,TRAMADOL,
1184676132,GENDER_M,OXYCODONE,SPCLTY_Internal Medicine,STATE_FL,TRAMADOL,,
1184677379,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_IN,TRAMADOL,
1184680530,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_AR,TRAMADOL,,
1184680936,GENDER_M,HYDROCODONE,SPCLTY_General Practice,STATE_PR,TRAMADOL,,
1184681991,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_CA,,,
1184682239,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_SC,TRAMADOL,
1184683062,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_NC,,,
1184683369,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL,
1184684169,GENDER_M,HYDROCODONE,SPCLTY_Endocrinology,STATE_TX,,,
1184690265,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_PA,TRAMADOL,,
1184696007,GENDER_M,HYDROCODONE,SPCLTY_Obstetrics/Gynecology,STATE_CA,,,
1184696106,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_NC,,,
1184696841,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_NY,TRAMADOL
1184701146,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_NY,,,
1184701757,GENDER_M,SPCLTY_Physician Assistant,STATE_MO,TRAMADOL,,,
1184702409,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_NE,TRAMADOL,
1184707440,GENDER_M,SPCLTY_Internal Medicine,STATE_KY,TRAMADOL,,,
1184712416,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_NJ,,,
1184717399,GENDER_M,SPCLTY_Nephrology,STATE_DE,TRAMADOL,,,
1184720161,GENDER_M,OXYCODONE,SPCLTY_Podiatry,STATE_NJ,,,
1184720468,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_CA,,,
1184723413,GENDER_M,HYDROCODONE,SPCLTY_Podiatry,STATE_MI,,,
1184724122,GENDER_F,SPCLTY_Nephrology,STATE_TX,TRAMADOL,,,
1184739716,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_IL,TRAMADOL,,
1184741860,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MO,,
1184752024,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_TN,,
1184753485,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_MS,TRAMADOL,
1184754962,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CA,,,
1184756199,GENDER_F,SPCLTY_Family Practice,STATE_RI,TRAMADOL,,,
1184759771,GENDER_F,OXYCODONE,SPCLTY_Obstetrics/Gynecology,STATE_AL,TRAMADOL,,
1184760480,GENDER_M,HYDROCODONE,SPCLTY_Oral Surgery (dentist,STATE_FL,,,
1184764912,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_AL,TRAMADOL,,
1184767139,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_WI,,,
1184774564,GENDER_M,SPCLTY_Family Practice,STATE_IL,TRAMADOL,,,
1184775348,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_AZ,TRAMADOL,
1184787152,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_OR,,,
1184789315,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_GA,
1184792368,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_NC,TRAMADOL,,
1184795825,GENDER_M,OXYCODONE,SPCLTY_Anesthesiology,STATE_NH,,,
1184796393,GENDER_F,SPCLTY_General Practice,STATE_PR,TRAMADOL,,,
